10수 트윌 슬림 팬츠,24,1,"215,100",10,"한겨울에도 따뜻하고 편하게 입을 수 있는 겨울 치노 팬츠입니다. 앞뒷면 기모 가공을 하여 보온성을 높였고, 신축성이 좋은 소재를 사용하여 착용감이 편합니다. 외관에 사선 방향의 트윌 조직이 캐주얼한 느낌을 더해줍니다. 다리를 길고 날씬하게 잡아주는 슬림핏이며, 다양한 아우터 및 이너와 캐주얼한 스타일을 연출하기 좋습니다.",네이비,"겉감 : 면 99%, 폴리우레탄 1%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/21/GM0024102179797_0_THNAIL_ORGINL_20241112174623950.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
10수 트윌 슬림 팬츠,24,1,"215,100",10,"한겨울에도 따뜻하고 편하게 입을 수 있는 겨울 치노 팬츠입니다. 앞뒷면 기모 가공을 하여 보온성을 높였고, 신축성이 좋은 소재를 사용하여 착용감이 편합니다. 외관에 사선 방향의 트윌 조직이 캐주얼한 느낌을 더해줍니다. 다리를 길고 날씬하게 잡아주는 슬림핏이며, 다양한 아우터 및 이너와 캐주얼한 스타일을 연출하기 좋습니다.",카키,"겉감 : 면 99%, 폴리우레탄 1%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/21/GM0024102179796_0_THNAIL_ORGINL_20241112161643128.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
10수 트윌 슬림 팬츠,24,1,"215,100",10,"한겨울에도 따뜻하고 편하게 입을 수 있는 겨울 치노 팬츠입니다. 앞뒷면 기모 가공을 하여 보온성을 높였고, 신축성이 좋은 소재를 사용하여 착용감이 편합니다. 외관에 사선 방향의 트윌 조직이 캐주얼한 느낌을 더해줍니다. 다리를 길고 날씬하게 잡아주는 슬림핏이며, 다양한 아우터 및 이너와 캐주얼한 스타일을 연출하기 좋습니다.",블랙,"겉감 : 면 99%, 폴리우레탄 1%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/21/GM0024102179794_0_THNAIL_ORGINL_20241112174620121.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
10수 트윌 슬림 팬츠,24,1,"215,100",10,"한겨울에도 따뜻하고 편하게 입을 수 있는 겨울 치노 팬츠입니다. 앞뒷면 기모 가공을 하여 보온성을 높였고, 신축성이 좋은 소재를 사용하여 착용감이 편합니다. 외관에 사선 방향의 트윌 조직이 캐주얼한 느낌을 더해줍니다. 다리를 길고 날씬하게 잡아주는 슬림핏이며, 다양한 아우터 및 이너와 캐주얼한 스타일을 연출하기 좋습니다.",베이지,"겉감 : 면 99%, 폴리우레탄 1%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/21/GM0024102179795_0_THNAIL_ORGINL_20241112161639220.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
중골 코듀로이 레귤러 셋업 팬츠,24,1,"215,100",10,"한겨울까지 입기 좋은 자연스러운 컬러가 매력적인 코듀로이 팬츠입니다. 코듀로이의 골이 두껍지 않아 부담스럽지 않고, 일자로 떨어지는 레귤러 핏으로 편하고 멋스럽게 입을 수 있습니다. 다양한 상의와 함께 캐주얼하게 연출하기 좋고, 같은 소재의 재킷(BC4X11C61)과 셋업으로 멋스럽게 착용하기 좋습니다.",브라운,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/10/GM0024101037342_0_THNAIL_ORGINL_20241028114223760.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
슬림 기모 데님 팬츠,24,1,"215,100",10,"원단 안쪽에 기모 가공을 하여 한겨울에도 입기 좋은 기모 데님 팬츠입니다. 은은하고 자연스러운 워싱이 매력적이며, 신축성이 좋은 소재를 사용하여 착용감이 편합니다. 파이브 포켓에 리벳 디테일로 데님 고유의 매력을 잘 살렸습니다. 다리를 길고 날씬하게 잡아주는 슬림핏에 캐주얼한 디자인으로 어느 착장에나 활용하기 좋습니다.",네이비,"겉감: 폴리에스터 38%, 면 36%, 레이온 24%, 폴리우레탄 2%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/10/GM0024101037345_0_THNAIL_ORGINL_20241112174633050.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
하운드투스 슬림 팬츠,24,1,"197,100",10,"한겨울에도 따뜻하고 편하게 입을 수 있는 하운드투스 팬츠입니다. 은은한 하운드투스 패턴이 매력적이고, 앞뒷면에 기모 가공을 하여 보온성을 높였습니다. 신축성이 좋고 주름이 잘 가지 않는 폴리 레이온 소재를 사용하여 착용감이 좋고, 관리가 편합니다. 다리를 길고 날씬하게 잡아주는 슬림핏에 포멀한 디자인으로 비즈니스 캐주얼로 활용하기 좋습니다.",그레이,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/10/GM0024101037338_0_THNAIL_ORGINL_20241112161645669.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
