핸드메이드 V넥 반소매 원피스,15,1,"449,100",10,"따뜻하고 부드러운 촉감의 핸드메이드 원피스입니다. 울 나일론 혼방 소재로 제작되어 부드럽고 고급스러움이 돋보입니다. 군더더기 없는 간결한 디자인과 약간 둥글게, 여유로운 핏으로 떨어지는 입체적인 실루엣이 매력적입니다. V넥과 5부 기장 소매로 BF4X64C01 후드 블라우스나 얇은 니트, 풀오버와 레이어드하기 좋습니다.",베이지,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/10/GM0024101037743_0_THNAIL_ORGINL_20241018185946800.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
울 혼방 타탄 체크 원피스,15,1,"413,100",10,"클래식한 타탄 체크 패턴이 돋보이는 원피스입니다. 면과 울이 혼방된 소재로 조직감이 멋스러우며, 기본 셔츠형 스타일로 제작하여 다양한 아우터와 매치하기 좋습니다. 허리선 밑으로 주름 디테일이 잡혀있어 아래로 내려갈수록 자연스럽게 볼륨 있는 실루엣이 연출됩니다.",그린,NULL,0,,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
[B. my] 트위드 미니 원피스,15,1,"299,000",0,"부드러운 질감의 벨벳 원사가 섞여 고급스러운 트위드 원피스입니다. 자연스러운 입체감을 만들어주는 절개선과 간결한 A라인으로 떨어지는 스커트 실루엣이 보디 라인을 보다 슬림하게 연출합니다. 앞면의 중심을 따라 놓여있는 진주 장식 단추가 여성스러운 느낌을 더해주며 뒤 여밈 지퍼로 간편하게 착용할 수 있습니다.",베이비핑크,"겉감: 폴리에스터 83%, 레이온 10%, 면 4%, 나일론 1%, 아크릴 1%, 모 1%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/07/GM0024100701074_0_THNAIL_ORGINL_20241011123426956.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
울 셔츠형 핀턱 디테일 원피스,15,1,"413,100",10,"따뜻하고 부드러운 울 혼방 소재의 원피스입니다. 깔끔한 셔츠형 스타일로 클래식한 룩을 연출하기 좋습니다. 허리선 밑으로 주름 디테일이 잡혀 아래로 내려갈수록 자연스러운 볼륨이 돋보입니다. 편안한 착용감과 더불어, 가슴에 달린 주머니에 섬세한 자수로 여성스러운 무드를 더했습니다.",애쉬,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/08/23/GM0024082349149_0_THNAIL_ORGINL_20240919123658086.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
니트 베스트 패치 플라워 프린트 원피스,15,1,"485,100",10,"원피스에 니트 베스트를 입은 듯한 디자인의 원피스입니다. 가을과 어울리는 컬러에 꽃 패턴이 프린트된 부드러운 레이온 소재를 사용했습니다. 상의에 패치된 니트 베스트는 앞면은 다이아몬드 모양으로 조직감이 있어 따뜻해 보이고, 뒷면은 민자 조직으로 되어 있어 깔끔한 느낌을 줍니다.",브라운,NULL,0,,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
저지 핏 앤 플레어 원피스,15,1,"359,100",10,"단단한 저지 소재로 제작한 원피스입니다. 허리 라인이 알맞게 조여지고 아래로 갈수록 A라인으로 자연스럽게 펼쳐지는 실루엣이 여성스럽습니다. 셔츠 원단의 배색으로 소매 끝을 마무리하여, 안에 셔츠를 레이어드하고 원피스를 입은 듯한 느낌을 줍니다. 둥근 라운드넥의 깔끔한 디자인으로 원피스 한 벌만으로도 다양한 스타일을 연출하기 좋습니다.",블랙,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/08/23/GM0024082349151_0_THNAIL_ORGINL_20240827141644351.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
울 혼방 데님 라이크 투인원 원피스,15,1,"521,100",10,"크롭 셔츠와 스커트가 연결된 원피스입니다. 허리 뒤에 밴딩 처리가 되어 착용감이 편안합니다. 셔츠 단추를 열어 입으면 스커트와 따로 입은 듯한 느낌을 줍니다. 허리 양옆의 스트링을 사용하여 실루엣을 조절할 수 있습니다. 따뜻한 울과 폴리 혼방 소재로 제작하였고, 데님 라이크로 고급스러운 분위기가 돋보입니다.",애쉬,"겉감 : 모 42%, 폴리에스터 34%, 나일론 24%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/08/07/GM0024080703066_0_THNAIL_ORGINL_20240902155704339.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
